NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Tercera,Educación,DUITAMA,58084752500.0
Tercera,Educación,ESPINAL,4338881009.0
Tercera,Educación,GIRARDOTA,3258388999.0
Tercera,Educación,GUARNE,5187028846.0
Tercera,Educación,LA CEJA,6363482595.0
Tercera,Educación,POPAYÁN,750669625374.0
Tercera,Educación,RICAURTE,1377971258.0
Tercera,Educación,SINCELEJO,459006658391.0
Tercera,Educación,SOPÓ,4054646347.0
Tercera,Educación,TENJO,6763638791.0
Tercera,Educación,YOPAL,155150335965.0
Tercera,Fortalecimiento institucional,ACACÍAS,3165387436.0
Tercera,Fortalecimiento institucional,APARTADÓ,712431154.0
Tercera,Fortalecimiento institucional,CALDAS,2645128578.0
Tercera,Fortalecimiento institucional,CANDELARIA,6218922086.0
Tercera,Fortalecimiento institucional,COPACABANA,1766654988.0
Tercera,Fortalecimiento institucional,COTA,3095913325.0
Tercera,Fortalecimiento institucional,DUITAMA,900039901.0
Tercera,Fortalecimiento institucional,GIRARDOTA,2773224887.0
Tercera,Fortalecimiento institucional,GUARNE,4061672602.0
Tercera,Fortalecimiento institucional,LA CEJA,1866487139.0
Tercera,Fortalecimiento institucional,RICAURTE,1227828587.0
Tercera,Fortalecimiento institucional,SINCELEJO,3702285973.0
Tercera,Fortalecimiento institucional,SOPÓ,1578814504.0
Tercera,Fortalecimiento institucional,TENJO,2116564062.0
Tercera,Fortalecimiento institucional,YOPAL,6834314601.0
Tercera,Funcionamiento y pensiones,ACACÍAS,17427317602.0
Tercera,Funcionamiento y pensiones,APARTADÓ,15983279641.0
Tercera,Funcionamiento y pensiones,ARMENIA,50815918604.0
Tercera,Funcionamiento y pensiones,CALDAS,11575258731.0
Tercera,Funcionamiento y pensiones,CANDELARIA,16778222128.0
Tercera,Funcionamiento y pensiones,COPACABANA,11662234221.0
Tercera,Funcionamiento y pensiones,COTA,17223590520.0
Tercera,Funcionamiento y pensiones,DUITAMA,19165249362.0
Tercera,Funcionamiento y pensiones,ESPINAL,11272868450.0
Tercera,Funcionamiento y pensiones,GIRARDOTA,14281039793.0
Tercera,Funcionamiento y pensiones,GUARNE,7486463296.0
Tercera,Funcionamiento y pensiones,LA CEJA,10909060839.0
Tercera,Funcionamiento y pensiones,POPAYÁN,68254046352.0
Tercera,Funcionamiento y pensiones,RICAURTE,9333338315.0
Tercera,Funcionamiento y pensiones,SINCELEJO,47900637784.0
Tercera,Funcionamiento y pensiones,SOPÓ,10761533569.0
Tercera,Funcionamiento y pensiones,TENJO,8258897424.0
Tercera,Funcionamiento y pensiones,YOPAL,108206810533.0
Tercera,Medio ambiente,ACACÍAS,2085996540.0
Tercera,Medio ambiente,APARTADÓ,2473547256.0
Tercera,Medio ambiente,CALDAS,2315852599.0
Tercera,Medio ambiente,CANDELARIA,4355573384.0
Tercera,Medio ambiente,COPACABANA,3277785135.0
Tercera,Medio ambiente,COTA,3733185914.0
Tercera,Medio ambiente,DUITAMA,2370480126.0
Tercera,Medio ambiente,ESPINAL,6000000.0
Tercera,Medio ambiente,GIRARDOTA,4601391867.0
Tercera,Medio ambiente,GUARNE,4479650666.0
Tercera,Medio ambiente,LA CEJA,2815335401.0
Tercera,Medio ambiente,POPAYÁN,934885178.0
Tercera,Medio ambiente,RICAURTE,1658611140.0
Tercera,Medio ambiente,SOPÓ,186209271.0
Tercera,Medio ambiente,TENJO,2843613627.0
Tercera,Medio ambiente,YOPAL,1095714117.0
Tercera,Otros,ACACÍAS,350339362314.0
Tercera,Otros,APARTADÓ,767594569756.0
Tercera,Otros,ARMENIA,1641216917423.0
Tercera,Otros,CALDAS,227627675424.0
Tercera,Otros,CANDELARIA,403082112541.0
Tercera,Otros,COPACABANA,273580867402.0
Tercera,Otros,COTA,658549793800.0
Tercera,Otros,DUITAMA,640189531609.0
Tercera,Otros,ESPINAL,311392969953.0
Tercera,Otros,GIRARDOTA,295590388735.0
Tercera,Otros,GUARNE,252136736894.0
Tercera,Otros,LA CEJA,336348056774.0
Tercera,Otros,POPAYÁN,4668644750817.0
Tercera,Otros,RICAURTE,151410025461.0
Tercera,Otros,SINCELEJO,2811697071532.0
Tercera,Otros,SOPÓ,187604086267.0
Tercera,Otros,TENJO,196484770532.0
Tercera,Otros,YOPAL,1832724073500.0
Tercera,Salud,ACACÍAS,30891021110.0
Tercera,Salud,APARTADÓ,44206182358.0
Tercera,Salud,ARMENIA,59391336427.0
Tercera,Salud,CALDAS,16633296282.0
Tercera,Salud,CANDELARIA,27090940490.0
Tercera,Salud,COPACABANA,20628383731.0
Tercera,Salud,COTA,9187060909.0
Tercera,Salud,DUITAMA,35834906772.0
Tercera,Salud,ESPINAL,36106333289.0
Tercera,Salud,GIRARDOTA,12884611493.0
Tercera,Salud,GUARNE,11732783252.0
Tercera,Salud,LA CEJA,11134985373.0
Tercera,Salud,POPAYÁN,93822589576.0
Tercera,Salud,RICAURTE,4562939638.0
Tercera,Salud,SINCELEJO,39646831732.0
Tercera,Salud,SOPÓ,2763890398.0
Tercera,Salud,TENJO,2984472105.0
Tercera,Salud,YOPAL,40773939836.0
Tercera,Sector eléctrico,ACACÍAS,2646216172.0
Tercera,Sector eléctrico,APARTADÓ,3270360401.0
Tercera,Sector eléctrico,CALDAS,1466708257.0
Tercera,Sector eléctrico,CANDELARIA,3473746952.0
Tercera,Sector eléctrico,COPACABANA,2980321741.0
Tercera,Sector eléctrico,COTA,1219972066.0
Tercera,Sector eléctrico,DUITAMA,3868256982.0
Tercera,Sector eléctrico,ESPINAL,2536960908.0
