NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Segunda,Defensa y seguridad,SOLEDAD,1697674849.0
Segunda,Defensa y seguridad,TOCANCIPÁ,2908761185.0
Segunda,Defensa y seguridad,TULUÁ,673929283.0
Segunda,Defensa y seguridad,VALLEDUPAR,12327133131.0
Segunda,Defensa y seguridad,YOPAL,464727726.0
Segunda,Defensa y seguridad,ZIPAQUIRÁ,2246327888.0
Segunda,Deporte y Recreación,BUCARAMANGA,5214160440.0
Segunda,Deporte y Recreación,CAJICÁ,4318105181.0
Segunda,Deporte y Recreación,CÚCUTA,5062087095.0
Segunda,Deporte y Recreación,DOSQUEBRADAS,1569269190.0
Segunda,Deporte y Recreación,FACATATIVÁ,1355753385.0
Segunda,Deporte y Recreación,FLORENCIA,3624243999.0
Segunda,Deporte y Recreación,FUSAGASUGÁ,1805606649.0
Segunda,Deporte y Recreación,GIRARDOT,2241081184.0
Segunda,Deporte y Recreación,GIRÓN,1448868650.0
Segunda,Deporte y Recreación,GUADALAJARA DE BUGA,2639811460.0
Segunda,Deporte y Recreación,IBAGUÉ,11891331306.0
Segunda,Deporte y Recreación,LA ESTRELLA,7088935314.0
Segunda,Deporte y Recreación,MADRID,3586993622.0
Segunda,Deporte y Recreación,MANIZALES,10693231765.0
Segunda,Deporte y Recreación,MONTERÍA,6426332239.0
Segunda,Deporte y Recreación,NEIVA,7110097391.0
Segunda,Deporte y Recreación,PASTO,6001230010.0
Segunda,Deporte y Recreación,PEREIRA,8297464639.0
Segunda,Deporte y Recreación,PIEDECUESTA,1765462443.0
Segunda,Deporte y Recreación,POPAYÁN,996435537.0
Segunda,Deporte y Recreación,SAN ANDRÉS,2442239136.0
Segunda,Deporte y Recreación,SANTA MARTA,3906319554.0
Segunda,Deporte y Recreación,SINCELEJO,4094492559.0
Segunda,Deporte y Recreación,SOGAMOSO,545998269.0
Segunda,Deporte y Recreación,SOLEDAD,16150990130.0
Segunda,Deporte y Recreación,TOCANCIPÁ,5088765017.0
Segunda,Deporte y Recreación,TULUÁ,2962802858.0
Segunda,Deporte y Recreación,VALLEDUPAR,1469252945.0
Segunda,Deporte y Recreación,YOPAL,598170296.0
Segunda,Deporte y Recreación,ZIPAQUIRÁ,1957602998.0
Segunda,"Desarrollo comunitario, comercial e industrial",BUCARAMANGA,1747193544.0
Segunda,"Desarrollo comunitario, comercial e industrial",CAJICÁ,520433068.0
Segunda,"Desarrollo comunitario, comercial e industrial",CÚCUTA,13984239369.0
Segunda,"Desarrollo comunitario, comercial e industrial",DOSQUEBRADAS,589629685.0
Segunda,"Desarrollo comunitario, comercial e industrial",FACATATIVÁ,788815649.0
Segunda,"Desarrollo comunitario, comercial e industrial",FLORENCIA,300516905.0
Segunda,"Desarrollo comunitario, comercial e industrial",FUSAGASUGÁ,530866124.0
Segunda,"Desarrollo comunitario, comercial e industrial",GIRARDOT,229126665.0
Segunda,"Desarrollo comunitario, comercial e industrial",GIRÓN,795262057.0
Segunda,"Desarrollo comunitario, comercial e industrial",GUADALAJARA DE BUGA,141614166.0
Segunda,"Desarrollo comunitario, comercial e industrial",IBAGUÉ,26527417955.0
Segunda,"Desarrollo comunitario, comercial e industrial",LA ESTRELLA,956976506.0
Segunda,"Desarrollo comunitario, comercial e industrial",MADRID,351434298.0
Segunda,"Desarrollo comunitario, comercial e industrial",MANIZALES,4226753924.0
Segunda,"Desarrollo comunitario, comercial e industrial",MONTERÍA,106668674.0
Segunda,"Desarrollo comunitario, comercial e industrial",NEIVA,1881654640.0
Segunda,"Desarrollo comunitario, comercial e industrial",PASTO,812356726.0
Segunda,"Desarrollo comunitario, comercial e industrial",PEREIRA,7562691743.0
Segunda,"Desarrollo comunitario, comercial e industrial",PIEDECUESTA,612318683.0
Segunda,"Desarrollo comunitario, comercial e industrial",POPAYÁN,387917518.0
Segunda,"Desarrollo comunitario, comercial e industrial",SAN ANDRÉS,2556690948.0
Segunda,"Desarrollo comunitario, comercial e industrial",SANTA MARTA,421986608.0
Segunda,"Desarrollo comunitario, comercial e industrial",SINCELEJO,1239014090.0
Segunda,"Desarrollo comunitario, comercial e industrial",SOLEDAD,7986572742.0
Segunda,"Desarrollo comunitario, comercial e industrial",TOCANCIPÁ,1455709185.0
Segunda,"Desarrollo comunitario, comercial e industrial",TULUÁ,307068171.0
Segunda,"Desarrollo comunitario, comercial e industrial",VALLEDUPAR,2123595.0
Segunda,"Desarrollo comunitario, comercial e industrial",YOPAL,251672120.0
Segunda,"Desarrollo comunitario, comercial e industrial",ZIPAQUIRÁ,701448306.0
Segunda,Educación,BUCARAMANGA,603593275683.0
Segunda,Educación,CAJICÁ,6531094340.0
Segunda,Educación,CÚCUTA,453528288815.0
Segunda,Educación,DOSQUEBRADAS,76063673157.0
Segunda,Educación,FACATATIVÁ,51890047684.0
Segunda,Educación,FLORENCIA,105782006375.0
Segunda,Educación,FUSAGASUGÁ,60683163973.0
Segunda,Educación,GIRARDOT,37477346351.0
Segunda,Educación,GIRÓN,86229357270.0
Segunda,Educación,GUADALAJARA DE BUGA,51961026560.0
Segunda,Educación,IBAGUÉ,560178546311.0
Segunda,Educación,LA ESTRELLA,6225930354.0
Segunda,Educación,MADRID,3188317139.0
Segunda,Educación,MANIZALES,331980620548.0
Segunda,Educación,MONTERÍA,232233112554.0
Segunda,Educación,NEIVA,381987755904.0
Segunda,Educación,PASTO,552085067554.0
Segunda,Educación,PEREIRA,167969221606.0
Segunda,Educación,PIEDECUESTA,80739523580.0
Segunda,Educación,POPAYÁN,119987388373.0
Segunda,Educación,SAN ANDRÉS,43818567688.0
Segunda,Educación,SANTA MARTA,499029069125.0
Segunda,Educación,SINCELEJO,151984247017.0
Segunda,Educación,SOGAMOSO,66766056045.0
Segunda,Educación,SOLEDAD,181251752888.0
Segunda,Educación,TOCANCIPÁ,23042509897.0
Segunda,Educación,TULUÁ,84021770137.0
Segunda,Educación,VALLEDUPAR,451959434690.0
Segunda,Educación,YOPAL,92484866494.0
Segunda,Educación,ZIPAQUIRÁ,44054640465.0
Segunda,Fortalecimiento institucional,BUCARAMANGA,46489395353.0
Segunda,Fortalecimiento institucional,CAJICÁ,5917331121.0
Segunda,Fortalecimiento institucional,CÚCUTA,13206353244.0
Segunda,Fortalecimiento institucional,DOSQUEBRADAS,9404805964.0
Segunda,Fortalecimiento institucional,FACATATIVÁ,7758576319.0
Segunda,Fortalecimiento institucional,FLORENCIA,887703643.0
Segunda,Fortalecimiento institucional,FUSAGASUGÁ,3936049103.0
Segunda,Fortalecimiento institucional,GIRARDOT,3716164899.0
Segunda,Fortalecimiento institucional,GIRÓN,11179865298.0
